"","application_id","call_sign"
"23748",1546510,"K287FG"
"23749",1121017,"KRLD-FM"
"23750",1082532,"KRLD-FM"
"23751",287631,"KTWL"
"23752",112935,"KOLO-TV"
"23753",1079137,"K287AJ"
"23754",1209573,"KJDL-FM"
"23755",1209583,"KLSR-FM"
"23756",1647991,"KTCY"
"23757",172805,"WJMN"
"23758",199125,"DK13MR"
"23759",1191150,"K287AT"
"23760",191909,"K202BK"
"23761",190811,"DW43BJ"
"23762",1126916,"KSMG"
"23763",1133782,"KSMG"
"23764",142999,"KZMQ"
"23765",124932,"DK14HZ"
"23766",1722328,"KXXF"
"23767",159312,"WMHH"
"23768",231766,"WBRW"
"23769",1718598,"WEQF-FM"
"23770",1750912,"WQCN-LP"
"23771",1267428,"WNOH"
"23772",494510,"WVJZ"
"23773",1795302,"K287CI"
"23774",550923,"KCMS"
"23775",630119,"KCMS"
"23776",699368,"KCMS"
"23777",201659,"KONA-FM"
"23778",1738953,"K287BV"
"23779",627846,"WRLO-FM"
"23780",1734022,"W287CT"
"23781",1670182,"WPHF-LP"
"23782",1230152,"WLVE"
"23783",1686362,"W287BZ"
"23784",1644710,"WOUX"
"23785",1773400,"KDWY"
"23786",1347219,"KQOL"
"23787",89567,"K288CZ"
"23788",188280,"WNSP"
"23789",1083281,"WERC-FM"
"23790",112065,"KACI-FM"
"23791",980904,"WVNA-FM"
"23792",205712,"WVNA-FM"
"23793",139145,"DK07TP"
"23794",1664075,"K288GO"
"23795",1808780,"K288FP"
"23796",1781995,"K288EZ"
"23797",590996,"KPFM"
"23798",1128275,"KNAS"
"23799",1011458,"KBOA-FM"
"23800",107871,"KWAK-FM"
"23801",1420849,"KWRF-FM"
"23802",1796343,"KAIZ"
"23803",1805045,"KAIZ"
"23804",1785924,"KAIZ"
"23805",113740,"WDVA"
"23806",198396,"KSSC"
"23807",1410903,"KSNX"
"23808",178819,"K227AA"
"23809",104126,"K288DL"
"23810",567888,"KRVR"
"23811",1045282,"KGIC-LP"
"23812",1291950,"K288DR"
"23813",235401,"KSAC-FM"
"23814",1074010,"KKHB"
"23815",1247824,"KBUE"
"23816",614367,"KBUE"
"23817",1764947,"KYGS-LP"
"23818",288379,"KFYV-FM1"
"23819",262236,"KFYV"
"23820",1754527,"K288BO"
"23821",1730462,"KVVS"
"23822",1735773,"KVVS"
"23823",1058994,"KWDO"
"23824",288411,"KFYV-FM2"
"23825",1188947,"K288DJ"
"23826",13346,"K288BK"
"23827",1112641,"KJAC-FM1"
"23828",1071068,"K288FV"
"23829",1716719,"KRDO-FM"
"23830",288437,"K288BD"
"23831",207821,"K288BQ"
"23832",1722076,"KJAC"
"23833",1193437,"KJAC"
"23834",208264,"K288DA"
"23835",1243507,"WDBY-FM1"
"23836",1016760,"WQGN-FM"
"23837",121656,"WSTJ"
"23838",1807715,"W288DL"
"23839",401839,"WFCT"
"23840",657585,"WOLL"
"23841",1810425,"WWWK"
"23842",1184349,"WWWK"
"23843",1784967,"WTMS-LP"
"23844",195797,"WYZB"
"23845",600959,"WBTT"
"23846",1480956,"WBTT"
"23847",1780246,"WBTT"
"23848",1321533,"WDUV"
"23849",1354868,"WDUV"
"23850",1747024,"W288CJ"
"23851",1713393,"WBHU"
"23852",1679429,"W288DD"
"23853",177533,"WBAV-FM"
"23854",1760380,"WJFU-LP"
"23855",172907,"WZBN"
"23856",1735874,"W288CV"
"23857",1807780,"W288DX"
"23858",682106,"WIFO-FM"
"23859",1725194,"WLXF"
"23860",1199606,"WRXR-FM"
"23861",207808,"WRXR-FM"
"23862",112735,"880523MM"
"23863",1733302,"K288GJ"
"23864",1672570,"KPMW"
"23865",195903,"DK11TK"
"23866",1686112,"K288FB"
"23867",180231,"KILJ-FM"
"23868",1285605,"KDLS-FM"
"23869",288481,"K288AS"
"23870",87089,"DWCOC"
"23871",190914,"KTHK"
"23872",1673095,"K288EU"
"23873",288490,"K288AG"
"23874",1039151,"KAGF-LP"
"23875",1582800,"WJKG"
"23876",170585,"DKTLL-LP"
"23877",1658525,"W288CO"
"23878",1744675,"WLPN-LP"
"23879",157285,"WREZ"
"23880",1634211,"WCZQ"
"23881",161256,"WJVO"
"23882",1787274,"WSSQ"
"23883",247684,"WYKT"
"23884",256964,"WZSR"
"23885",1564083,"WZSR"
"23886",129329,"WYSO"
"23887",89513,"WQRK"
"23888",1727010,"W288CM"
"23889",139084,"GD0308TA"
"23890",616057,"WQHU-LP"
"23891",711203,"WTHD"
"23892",157032,"WSOU"
"23893",108997,"WLJE"
"23894",423646,"WVIG"
"23895",162268,"KVSV-FM"
"23896",1180597,"KKOY-FM"
"23897",670362,"KRMI-LP"
"23898",571157,"WLVK"
"23899",197749,"940415GJ"
"23900",529072,"WLXO"
"23901",1291976,"KDDK"
"23902",603550,"KBKK"
"23903",1681596,"KBKK"
"23904",158654,"WTRW"
"23905",603561,"KEUN-FM"
"23906",192730,"DKKAZ-CA"
"23907",1822661,"KEUN-FM"
"23908",1726839,"KIMW"
"23909",1643750,"KEBL-LP"
"23910",1656630,"WWEI"
"23911",176723,"KZLB"
"23912",188860,"DW46CS"
"23913",1414632,"WLSW"
"23914",281315,"WBYA"
"23915",1625514,"W288CW"
"23916",1801588,"W288CU"
"23917",1220488,"WSFT-LP"
"23918",239619,"WWCK-FM"
"23919",538623,"WGKL"
"23920",123957,"WRKF"
"23921",1784322,"WMKD"
"23922",1646902,"WMKD"
"23923",1672869,"W288BK"
"23924",126515,"DK63BV"
"23925",1790775,"W288BT"
"23926",1199063,"WBMI"
"23927",186750,"KHXL-LD"
"23928",1652437,"KDDG"
"23929",1756096,"K288GR"
"23930",1802013,"KBAJ"
"23931",27003,"W288AI"
"23932",289618,"K288BF"
"23933",195998,"WXKX"
"23934",48285,"KMGM"
"23935",1371268,"KRBI-FM"
"23936",177860,"KESM-FM"
"23937",1746004,"K288GP"
"23938",505208,"KZZT"
"23939",1229799,"KZZT"
"23940",497995,"KKJO-FM"
"23941",1788129,"W288DU"
"23942",1692151,"WVBG-FM"
"23943",540101,"WQLJ"
"23944",1326004,"WABO-FM"
"23945",94014,"WGCY"
"23946",1621018,"K288DZ"
"23947",194599,"WAUK"
"23948",151804,"K288EM"
"23949",1770125,"KSJG-LP"
"23950",164952,"WHAL-FM"
"23951",78091,"K288AW"
"23952",1683338,"KQLJ-LP"
"23953",1688100,"W288CQ"
"23954",1675283,"W288BU"
"23955",145136,"DK51CK"
"23956",210351,"WXQR-FM"
"23957",1724815,"W288DI"
"23958",1689685,"WHFK-LP"
"23959",1663903,"WFJA"
"23960",1297673,"WFJA"
"23961",1751146,"W288DH"
"23962",1176785,"W288BQ"
"23963",1203848,"W288BP"
"23964",421356,"KMAV-FM"
"23965",19704,"KFMT-FM"
"23966",21147,"KFMT-FM"
"23967",1779117,"K288HC"
"23968",1630806,"K288GS"
"23969",201093,"DWGKP"
"23970",106749,"WJYY"
"23971",1022622,"W288BN"
"23972",139135,"GG0308NB"
"23973",1743640,"WDHA-FM"
"23974",612941,"WDHA-FM"
"23975",1495385,"KQRI-FM1"
"23976",1092624,"KQRI"
"23977",1714288,"KTRZ"
"23978",289834,"K288AU"
"23979",57069,"K288CE"
"23980",1686560,"K288FS"
"23981",105180,"WIIL"
"23982",192986,"KXTS"
"23983",1755385,"WDBA-LP"
"23984",1771151,"WQEQ-LP"
"23985",1790008,"WLPW"
"23986",191132,"WSKU"
"23987",1670913,"WTKV"
"23988",557939,"WTKV"
"23989",185594,"WDBY"
"23990",1771121,"WDMB-LP"
"23991",1768919,"W288CS"
"23992",177280,"DK07KH"
"23993",259245,"WXTQ"
"23994",1718634,"WCXX-LP"
"23995",189845,"WGOJ"
"23996",1736130,"W288DJ"
"23997",1722265,"W288CT"
"23998",273652,"WMVR-FM"
"23999",1346056,"WQQO"
"24000",273383,"WCHO-FM"
"24001",1355649,"KWCO-FM"
"24002",1541410,"KWCO-FM"
"24003",604346,"KXFC"
"24004",1204409,"K288FQ"
"24005",1780417,"K288FX"
"24006",1336772,"KGFY"
"24007",1791207,"KGFY"
"24008",1723079,"K288CP"
"24009",1783109,"K288HD"
"24010",1773921,"KDEP"
"24011",1157275,"KCGB-FM"
"24012",83884,"K288DF"
"24013",1225968,"KKKJ"
"24014",194708,"KGSO"
"24015",1191274,"K288FT"
"24016",120517,"WJAR"
"24017",1764866,"KSXM-LP"
"24018",1171231,"K288FO"
"24019",1224040,"NEW"
"24020",983251,"KEUG"
"24021",1482438,"KEUG"
"24022",269636,"WMKX"
"24023",1693328,"W288CF"
"24024",147969,"WCHX"
"24025",1673726,"W288DF"
"24026",177247,"WJOC"
"24027",1784204,"W288BO"
"24028",223784,"WMGH-FM"
"24029",562829,"WMGH-FM"
"24030",1800343,"W288BE"
"24031",612807,"WFDT"
"24032",123970,"KXKQ"
"24033",1667715,"WCCP-FM"
"24034",1731187,"W288CX"
"24035",217985,"WDAR-FM"
"24036",1757596,"WCOO"
"24037",1748796,"W288DK"
"24038",662227,"K288EV"
"24039",1224935,"KMOM"
"24040",126226,"KLRR"
"24041",129587,"WRIF"
"24042",198705,"WFTC"
"24043",138138,"WKVT-FM"
"24044",1748929,"W288DC"
"24045",1178512,"WYTM-FM"
"24046",1541898,"W288BJ"
"24047",1559062,"W288CI"
"24048",1123000,"WBNT-FM"
"24049",115846,"DK06LB"
"24050",151286,"KSWV"
"24051",118475,"DWTRU"
"24052",1514757,"KXCS"
"24053",131361,"KDKA"
"24054",1340073,"K288FU"
"24055",283118,"KUSJ"
"24056",1212246,"K288FY"
"24057",159009,"KTFK-DT"
"24058",96284,"WFSC"
"24059",1797514,"KQXX-FM"
"24060",1795789,"KQXX-FM"
"24061",1678326,"KHFN-LP"
"24062",1787032,"KZOB-FM"
"24063",1749673,"KCMZ"
"24064",1745104,"K288GQ"
"24065",1803910,"KRIX"
"24066",1746664,"KLHB"
"24067",1739052,"KSZX"
"24068",1198312,"K288FI"
"24069",292432,"K288AY"
"24070",292435,"K288AL"
"24071",292440,"K288AZ"
"24072",292444,"K288AN"
"24073",52284,"K288BU"
"24074",292450,"K288AF"
"24075",1773408,"K288GY"
"24076",1092713,"KLCY"
"24077",293249,"WKDE-FM"
"24078",1259916,"WINC-FM"
"24079",187250,"WVIB"
"24080",202787,"WENE"
"24081",165068,"WHLQ"
"24082",1136766,"WOJL"
"24083",1371789,"WSWV-FM"
"24084",1793701,"W288BS"
"24085",15027,"WGTH-FM"
"24086",163867,"WRAR-FM"
"24087",709464,"WKXH"
"24088",1768966,"WRXJ-LP"
"24089",1732093,"KUKN"
"24090",1440373,"K288GG"
"24091",1749501,"KFAC-LP"
"24092",676438,"WIRI"
"24093",1683415,"WYRL-LP"
"24094",216475,"WFBZ"
"24095",209281,"WMMM-FM"
"24096",1262627,"WBGI-FM"
"24097",1197652,"WKQV"
"24098",185712,"WYLD-FM"
"24099",107538,"K288DQ"
"24100",1438755,"KZQL"
"24101",292938,"K288AV"
"24102",1810126,"KMVN"
"24103",1620785,"WQAH-FM"
"24104",231188,"WCSN-FM"
"24105",1562770,"W289BV"
"24106",1045836,"WZHT"
"24107",1558640,"KBGB"
"24108",1478446,"KMCK-FM"
"24109",205402,"K289AD"
"24110",1364410,"KVRD-FM"
"24111",1458182,"KOAS"
"24112",583948,"KOAS"
"24113",1431504,"KOAS"
"24114",1748472,"K289BY"
"24115",159120,"KCSP"
"24116",114755,"DK14AP"
"24117",1744698,"K289BT"
"24118",1804352,"K289CH"
"24119",1667583,"K289AS"
"24120",1782522,"K289BM"
"24121",120346,"KXRS"
"24122",200667,"WNAE"
"24123",126803,"KXRS"
"24124",1680125,"K289CB"
"24125",1670641,"KQMX"
"24126",1710038,"K289AZ"
"24127",1674211,"KOHM"
"24128",90709,"WNED-TV"
"24129",189906,"KVVF"
"24130",420921,"K289AH"
"24131",1165847,"K289AL"
"24132",1067634,"KVAY"
"24133",1525210,"KVAY"
"24134",286030,"KWGL"
"24135",421497,"KWGL"
"24136",1536363,"K289BQ"
"24137",1735905,"KTYV"
"24138",509030,"KPMX"
"24139",125716,"K28HI-D"
"24140",1618049,"WERF-LP"
"24141",1007388,"WFRF-FM"
"24142",1723966,"WECA-LP"
"24143",266721,"WWLL"
"24144",1789119,"WGAY"
"24145",1728181,"W289CF"
"24146",1507863,"WFFM"
"24147",1774729,"WXPB-LP"
"24148",1672296,"WLUB"
"24149",1673293,"WLUB"
"24150",1001644,"WBZY"
"24151",1063285,"WBZY"
"24152",1084463,"K289BE"
"24153",120309,"DKEZD"
"24154",1540401,"KOKZ"
"24155",88765,"KOKZ"
"24156",1564457,"KOKZ"
"24157",1538613,"KPNT"
"24158",1784445,"KPNT"
"24159",1781942,"KPNT"
"24160",1060682,"WLBM-LP"
"24161",1693377,"WQJT-LP"
"24162",1400827,"WIXO"
"24163",1059127,"WIXO"
"24164",177732,"W289AB"
"24165",1171380,"WCJZ"
"24166",1171395,"WCJZ"
"24167",654911,"WYXB"
"24168",701481,"WYXB"
"24169",1257527,"WJUK-LP"
"24170",1679426,"WETF-LP"
"24171",112345,"KDJK"
"24172",601271,"KJRL"
"24173",1769919,"K289CI"
"24174",116692,"WHBE-FM"
"24175",1225442,"WGRK-FM"
"24176",191026,"WEDJ"
"24177",430387,"WLGC-FM"
"24178",1056510,"WTBK"
"24179",1732227,"K289CG"
"24180",223193,"KVVP"
"24181",1699686,"K289AM"
"24182",492286,"WROR-FM"
"24183",276164,"WROR-FM"
"24184",1519506,"WJZ-FM"
"24185",202074,"DKVLE"
"24186",1546870,"WJZ-FM"
"24187",126872,"WPGW-FM"
"24188",1767888,"WJZ-FM"
"24189",1485530,"WJZ-FM"
"24190",1759815,"W289BR"
"24191",264034,"WHMX"
"24192",1717410,"WSVP-LP"
"24193",1642358,"WZTK"
"24194",1221526,"WSRW-FM"
"24195",1048576,"WSRW-FM"
"24196",1741546,"WCUP"
"24197",1244785,"WWWM-FM"
"24198",1352821,"WWWM-FM"
"24199",1804134,"K289CL"
"24200",198904,"KUXX"
"24201",287645,"K289AE"
"24202",1564992,"K289BO"
"24203",1789967,"K289CO"
"24204",1782132,"K289CK"
"24205",1153072,"KXKX"
"24206",286874,"WUCL"
"24207",189216,"DK218AV"
"24208",1789971,"WDTL"
"24209",48512,"WAKH"
"24210",1804636,"W289CJ"
"24211",119401,"DKPCS"
"24212",194026,"DWOCH-CD"
"24213",1113610,"KKQX"
"24214",1442344,"WVBZ"
"24215",1503244,"WVBZ"
"24216",67688,"WRSF"
"24217",1735908,"W289CG"
"24218",1764334,"W289BX"
"24219",1788803,"W289BO"
"24220",1700338,"W289BD"
"24221",1417977,"WCLN-FM"
"24222",197149,"DW21BF"
"24223",1781046,"W289CK"
"24224",1694312,"K289CE"
"24225",1376820,"KDXN"
"24226",162603,"DK272BD"
"24227",1750894,"KCPJ-LP"
"24228",158581,"KSUX"
"24229",122433,"WTMG"
"24230",166128,"WXMK"
"24231",1687372,"WLWM-LP"
"24232",1510148,"W289BT"
"24233",1726327,"W289AZ"
"24234",1792831,"W289CR"
"24235",90805,"WATS"
"24236",152951,"WNKX-FM"
"24237",1368034,"KOAS-FM1"
"24238",544777,"KOZZ-FM"
"24239",1745161,"KOZZ-FM"
"24240",163399,"DW300AD"
"24241",1205087,"W289AX"
"24242",1686643,"W289BE"
"24243",1172960,"WBNW-FM"
"24244",673733,"WHWS-LP"
"24245",1161157,"WQBK-FM"
"24246",137882,"WPRJ"
"24247",228852,"W289AD"
"24248",201898,"WMJI"
"24249",1572307,"WMJI"
"24250",86268,"KKGO"
"24251",203918,"WZOM"
"24252",1790466,"W289CP"
"24253",506035,"WXZX"
"24254",1565986,"WXZX"
"24255",680139,"WNHS-LP"
"24256",1680665,"KRDR"
"24257",1049861,"K289AU"
"24258",1442274,"KROU"
"24259",1717757,"K289CC"
"24260",1208618,"K289BJ"
"24261",564731,"KQAK"
"24262",197984,"DKSVN-CA"
"24263",1748038,"KXCJ-LP"
"24264",1421203,"W289AH"
"24265",97561,"DWINV"
"24266",1279386,"WLKJ-FM1"
"24267",164769,"KGTK"
"24268",184334,"DK52EI"
"24269",1111788,"WLKJ"
"24270",248542,"W289AI"
"24271",1007441,"WQXA-FM"
"24272",94980,"WQXA-FM"
"24273",114155,"WJFK-FM"
"24274",605751,"WGEO-LP"
"24275",1537987,"W289BS"
"24276",1545690,"K289AI"
"24277",1803711,"W289BZ"
"24278",1793864,"W289CU"
"24279",1681922,"W289BQ"
"24280",1306760,"WIHG"
"24281",1128097,"WQAK"
"24282",1007736,"KJJP"
"24283",1167085,"KJJP"
"24284",1150333,"KJJP"
"24285",221510,"KTKO"
"24286",708101,"KRNB"
"24287",283832,"KRNB"
"24288",1220302,"KRNB"
"24289",1441404,"KRNB"
"24290",1441871,"KRNB"
"24291",1035297,"KNAF-FM"
"24292",166114,"KHCB-FM"
"24293",1723543,"KRBL"
"24294",223314,"KYKX"
"24295",980809,"KBIC"
"24296",1747761,"KJVI"
"24297",1499422,"K289BN"
"24298",153849,"WQMJ"
"24299",667323,"KWBR-LP"
"24300",1802723,"WMXH-FM"
"24301",1725902,"W289CE"
"24302",276051,"WKJS"
"24303",126840,"WNES"
"24304",113663,"KZUP-CD"
"24305",1671012,"K289BZ"
"24306",1748662,"KDIL-LP"
"24307",1644528,"K289AK"
"24308",1759633,"KVRU-LP"
"24309",1750225,"KZGI"
"24310",1337143,"KZBD"
"24311",180223,"DK47CL"
"24312",1546099,"KRSE"
"24313",1644221,"KRSE"
"24314",1067250,"WAPL"
"24315",1401805,"WAPL"
"24316",261316,"WAPL"
"24317",241984,"WEZY"
"24318",673752,"WPGR-LP"
"24319",1677466,"W289CB"
"24320",177083,"WZGC"
"24321",509373,"WXCX"
"24322",152646,"WHTI"
"24323",972707,"WMCC-LP"
"24324",270671,"K289AF"
"24325",1418161,"KVGL"
"24326",124936,"DEK31CH"
"24327",1648224,"KDFJ-LP"
"24328",1533114,"K290AA"
"24329",1402792,"WBZR-FM"
"24330",1685290,"WRTR"
"24331",189319,"KXAN-TV"
"24332",1723374,"W290CZ"
"24333",1566086,"WKLS"
"24334",1713799,"K290BU"
"24335",130192,"KLAZ"
"24336",1758849,"KLAZ"
"24337",629242,"KHOT-FM1"
"24338",1751656,"K290CG"
"24339",279058,"KHOT-FM"
"24340",1733225,"KCNL"
"24341",1750316,"KCCQ-LP"
"24342",96228,"KHTT"
"24343",15508,"KMJ-FM"
"24344",1174162,"KMJ-FM"
"24345",1146947,"KMJ-FM"
"24346",1755578,"K290CN"
"24347",1686554,"K290BZ"
"24348",1414072,"KPWR"
"24349",1403342,"KPWR"
"24350",581515,"KPWR"
"24351",1401362,"KPWR"
"24352",540598,"KRAZ"
"24353",1752173,"K290CJ"
"24354",1614392,"K290AG"
"24355",97854,"WDRM"
"24356",1129491,"KRYC-LP"
"24357",1059913,"K290AK"
"24358",184456,"930402C4"
"24359",1064104,"KALC"
"24360",1382121,"KALC"
"24361",207360,"K290AD"
"24362",1483820,"KTPJ-LP"
"24363",126364,"WHCN"
"24364",62179,"WHCN"
"24365",174397,"WXDE"
"24366",1765738,"WOCL"
"24367",145268,"WOCL"
"24368",1763510,"WOCL"
"24369",1382293,"WTZB"
"24370",658820,"WBGG-FM"
"24371",1534234,"WBGG-FM"
"24372",1117278,"WBOF-LP"
"24373",120835,"WCLA"
"24374",128138,"WILN"
"24375",94216,"DK02MW"
"24376",1501592,"W290BJ"
"24377",1173562,"W290AS"
"24378",1533412,"W290CE"
"24379",1720570,"WXMK"
"24380",1488649,"W290BR"
"24381",617472,"WVGA"
"24382",138068,"WHQA"
"24383",193674,"WFUN-FM"
"24384",1801017,"WFAL"
"24385",1757803,"W290BD"
"24386",176708,"DK10HQ"
"24387",506596,"KPOI-FM"
"24388",1538645,"KPOI-FM"
"24389",197097,"DK14KO"
"24390",1439957,"KICP"
"24391",1716978,"KTLB"
"24392",75432,"KCIX"
"24393",1673923,"K290CE"
"24394",1603086,"W290CL"
"24395",1036689,"WCFS-LP"
"24396",585654,"WCFS-FM"
"24397",1103713,"WCFS-FM"
"24398",231658,"WOKZ"
"24399",613057,"WGKC"
"24400",612752,"WMMC"
"24401",1682348,"WPFS-LP"
"24402",1031613,"WLDC-LP"
"24403",1741285,"W290CM"
"24404",992434,"DWNRL-LP"
"24405",189017,"WJOT-FM"
"24406",152077,"KFLS"
"24407",1683960,"KDKQ-LP"
"24408",1432721,"KSSA"
"24409",106871,"KKSW"
"24410",108359,"KKSW"
"24411",1379147,"WNJK"
"24412",1733508,"W290CR"
"24413",151338,"WCMZ-FM"
"24414",190552,"KTRS"
"24415",1425427,"WAYK"
"24416",145916,"KMTX"
"24417",1437453,"WAYK"
"24418",1748730,"WPYR-LP"
"24419",210229,"KBZE"
"24420",1046332,"K290AL"
"24421",1809274,"KFXZ-FM"
"24422",186651,"KMVT"
"24423",157638,"WMKE-CD"
"24424",1682790,"WVAO-LP"
"24425",288479,"WBCI"
"24426",1147284,"WKHQ-FM"
"24427",70404,"WDMK"
"24428",1232500,"WDMK"
"24429",105850,"WBVB"
"24430",1807929,"WDMK"
"24431",166289,"KFFV"
"24432",111400,"KYND"
"24433",1807569,"W290DR"
"24434",181976,"KWNG"
"24435",593032,"KKWS"
"24436",1253727,"KRRW"
"24437",1756362,"K290CO"
"24438",201942,"WGCM"
"24439",223590,"KZZK"
"24440",196730,"KGBX-FM"
"24441",1256278,"KGBX-FM"
"24442",284971,"KULH"
"24443",1803409,"W290DQ"
"24444",1403399,"WXYK"
"24445",572049,"WRKS"
"24446",1674718,"KEME-LP"
"24447",1139562,"KWMY"
"24448",1073719,"KYJK"
"24449",1674715,"KWLG-LP"
"24450",1743156,"K290CA"
"24451",1733353,"W290CX"
"24452",1739028,"W290CW"
"24453",1788595,"W290DK"
"24454",125078,"DK21DF"
"24455",178982,"WNHW"
"24456",1741021,"W290AD"
"24457",1747639,"WURE-LP"
"24458",1737831,"WTMT"
"24459",1402526,"WTMT"
"24460",1626075,"W290CB"
"24461",1765698,"KKBO"
"24462",82362,"KAAQ"
"24463",603131,"KQKY"
"24464",1465787,"K290AT"
"24465",204360,"KKCD"
"24466",527067,"KKCD"
"24467",1794398,"WMEX-LP"
"24468",1337601,"WQXR-FM"
"24469",1768960,"WQXR-FM"
"24470",1084703,"WQXR-FM"
"24471",676849,"WQXR-FM"
"24472",1071569,"KROZ-LP"
"24473",1665725,"KSEL-FM"
"24474",1672241,"K290AY"
"24475",281351,"KRZY-FM"
"24476",191540,"WELI"
"24477",1417594,"KRZQ"
"24478",1663952,"KRZQ"
"24479",1189248,"K290AO"
"24480",1359073,"W290BX"
"24481",126623,"WLVT-TV"
"24482",1727840,"W290CI"
"24483",1205519,"W290BE"
"24484",1664580,"WXLE"
"24485",193280,"DK25EV"
"24486",976651,"W290AN"
"24487",1335703,"W290AT"
"24488",1415527,"W290BZ"
"24489",202077,"K256BM"
"24490",181654,"WJZR"
"24491",1800218,"WKLZ"
"24492",1186870,"W290BA"
"24493",672910,"WCBV-LP"
"24494",84313,"WKPV"
"24495",276003,"WWJM"
"24496",1668898,"KQIK-FM"
"24497",71601,"KQTZ"
"24498",226112,"KIRC"
"24499",1342435,"K290BP"
"24500",545156,"KLJN"
"24501",131003,"KYFO-FM"
"24502",1104995,"KRJT"
"24503",1682109,"KOLH-LP"
"24504",1729525,"K290BX"
"24505",263180,"K290AF"
"24506",124339,"KRLT"
"24507",179996,"WCRB"
"24508",1748966,"WRHB-LP"
"24509",402071,"WQCK"
"24510",1227058,"WXDX-FM"
"24511",1389897,"WXDX-FM"
"24512",1631472,"WPZX"
"24513",1790587,"W290DP"
"24514",613143,"WXHQ-LP"
"24515",1436069,"W290CD"
"24516",1799575,"W290BW"
"24517",198940,"WEZV"
"24518",125220,"DWXWZ-LP"
"24519",1189741,"W290AY"
"24520",580842,"KMIT"
"24521",1325993,"KMIT"
"24522",1185594,"W290BG"
"24523",131694,"WRLS-FM"
"24524",1806131,"W290DN"
"24525",164915,"KXTQ-FM"
"24526",1789055,"W290DJ"
"24527",1019851,"WGKX"
"24528",1278826,"WGKX"
"24529",64309,"WNRQ"
"24530",1673606,"WNRQ"
"24531",158071,"DW68BY"
"24532",1798194,"KIBQ"
"24533",1225281,"KUZN"
"24534",146522,"WATX"
"24535",87274,"KSQL"
"24536",145176,"WLMT"
"24537",1298059,"KAHL-FM"
"24538",1731618,"K290CD"
"24539",1787055,"K290CK"
"24540",1737734,"KCZN-LP"
"24541",158408,"KZON"
"24542",164374,"WLTN"
"24543",1510869,"KFMK"
"24544",284048,"KUKA"
"24545",196387,"K49CF-D"
"24546",1799794,"KXQT"
"24547",1796700,"K290CP"
"24548",1642351,"K290BO"
"24549",112367,"WSEV-FM"
"24550",1685114,"KNRS-FM"
"24551",1692047,"KNRS-FM"
"24552",1829390,"K290CS"
"24553",147084,"DW249AN"
"24554",1692049,"KNRS-FM1"
"24555",1674670,"K290BW"
"24556",112583,"880519NB"
"24557",1739014,"W290DA"
"24558",192703,"WLNI"
"24559",82736,"WMAL-FM"
"24560",272874,"WMAL-FM"
"24561",153262,"KSTE"
"24562",976521,"KFBW"
"24563",667627,"KFBW"
"24564",707009,"KFBW"
"24565",97662,"WFSY"
"24566",1677377,"K290CH"
"24567",507296,"WWHG"
"24568",1315441,"WKPO"
"24569",1684982,"WSNP-LP"
"24570",593852,"WEGZ"
"24571",1192886,"WTNJ"
"24572",1261231,"K290BM"
"24573",1559683,"K290BT"
"24574",1248161,"K290BL"
"24575",1753432,"KONR-LP"
"24576",1748916,"K291CP"
"24577",1030441,"K291BH"
"24578",208028,"WSTH-FM"
"24579",1504284,"WSTH-FM"
"24580",1750038,"W291DC"
"24581",423430,"WBMH"
"24582",191234,"WTAK-FM"
"24583",1789934,"W291BT"
"24584",1739453,"W291CY"
"24585",1311709,"W291CG"
"24586",152254,"KFFB"
"24587",1793626,"K291CK"
"24588",1562678,"KXFF"
"24589",197928,"KZDF-LD"
"24590",1758836,"KURE-LP"
"24591",129831,"K285AZ"
"24592",1237808,"KFSZ"
"24593",1178361,"K291AL"
"24594",1727462,"K291BU"
"24595",624848,"KCFA"
"24596",79462,"KRRX"
"24597",1194725,"KRRX"
"24598",1790399,"K291CR"
"24599",219305,"KRAB"
"24600",418549,"KPLM-FM1"
"24601",276653,"KPLM"
"24602",1764963,"KQPT-LP"
"24603",1438725,"KMEL"
"24604",158122,"KMEL"
"24605",1696751,"KMEL"
"24606",551170,"KPLM-FM2"
"24607",615425,"KWWV"
"24608",274170,"K291AE"
"24609",1737496,"K291CM"
"24610",658187,"KMEL-FM2"
"24611",658953,"KNFO"
"24612",1742679,"K291CA"
"24613",575812,"KNFO-FM1"
"24614",1608823,"KWUF-FM"
"24615",143942,"WPDA"
"24616",1733171,"W291CW"
"24617",271777,"W291AL"
"24618",497340,"WRRX"
"24619",1639118,"W291AG"
"24620",1535728,"W291CI"
"24621",273940,"WJZS"
"24622",200874,"W291AD"
"24623",1379893,"WLMX"
"24624",185746,"K27AI-D"
"24625",1439953,"WQTL"
"24626",1001904,"WQTL"
"24627",202262,"WMJL-FM"
"24628",1305071,"WNGC"
"24629",120904,"WABR"
"24630",1790808,"W291DN"
"24631",1297767,"WKTM"
"24632",1625984,"WHKV"
"24633",552342,"KLEO-FM1"
"24634",509906,"KLEO"
"24635",120380,"WNDV-FM"
"24636",1652447,"K291BP"
"24637",1771158,"KLSS-FM"
"24638",174547,"KLSS-FM"
"24639",601467,"KIYX"
"24640",1756095,"KCII-FM"
"24641",124131,"KZFN"
"24642",144372,"DW237AP"
"24643",1006847,"KKMV"
"24644",1008411,"KKMV"
"24645",158777,"WOWY"
"24646",23519,"WSMI-FM"
"24647",99746,"WSMI-FM"
"24648",1752316,"WYYS"
"24649",429956,"W291AM"
